ENDGAMEHEADER_Southern_Conquests_ENG_LOSS;失敗！;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_JAP_WIN;我們獲得了保持我們戰爭機器持續運行所需的寶貴資源。隨着這些地方納入控制，我們的艦隊很快就可以將美國艦隊的殘餘力量送入海洋深處，這樣一來他們除了接受我們的和平條件外將別無選擇。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_JAP_LOSS;由於沒有獲得對本地區珍貴資源的控制，你宣佈了日本帝國的滅亡。很快我們的艦隊無法再出航而我們的戰機也無法再防衛我們的領空。天皇對你非常失望。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_USA_WIN;日本人對珍珠港的襲擊是充滿恥辱與愚蠢的一天。儘管他們最初的進攻獲得了驚人的勝利，但他們在太平洋的入侵行動還是遭到了決定性的失敗。一旦他們的原油儲備耗盡，他們將徹底失去自衛能力，從而不得不投降。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_USA_LOSS;日本人發動了一系列反應速度極快的入侵，現在已經控制了他們所謂的“南方資源區”。但是戰爭不會結束。在美國，不斷增長的戰爭經濟正在大量生產武器和補給，飛機和坦克，以及——更加重要的——一支新的艦隊。讓日本人在還可能的時候享用他們的資源區吧，我們會回來的。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_ENG_WIN;日本人對珍珠港的襲擊是充滿恥辱與愚蠢的一天。儘管他們最初的進攻獲得了驚人的勝利，但他們在太平洋的入侵行動還是遭到了決定性的失敗。一旦他們的原油儲備耗盡，他們將徹底失去自衛能力，從而不得不投降。;;;;;;;;;;;;x
ENDGAMEBODY_Southern_Conquests_ENG_LOSS;日本人發動了一系列反應速度極快的入侵，現在已經控制了他們所謂的“南方資源區”。但是戰爭不會結束。在美國，不斷增長的戰爭經濟正在大量生產武器和補給，飛機和坦克，以及——更加重要的——一支新的艦隊。然而，當前我們不得不減少我們的損失，從而把北非放棄給軸心國。我們的部隊將轉運到東方以從日本人的攻勢前防衛澳大利亞和新西蘭。失去地中海是令人痛苦的，但對英聯邦國家的入侵更加不能容忍。;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_JAP_WIN;進展順利！;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_JAP_LOSS;只有一種方式可以洗刷恥辱……;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_USA_WIN;真是反常表現;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_USA_LOSS;我們還沒開始戰鬥！;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_ENG_WIN;這還不壞;;;;;;;;;;;;x
ENDGAMEBUTTON_Southern_Conquests_ENG_LOSS;輪到日本的回合了;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_SOV_WIN;勝利！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_SOV_LOSS;失敗！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_USA_WIN;勝利！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_USA_LOSS;失敗！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_ENG_WIN;勝利！;;;;;;;;;;;;x
ENDGAMEHEADER_Unthinkable_ENG_LOSS;失敗！;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_SOV_WIN;資本主義侵略者已經被擊敗，就像早於他們的法西斯分子一樣。很多事情都清楚了：送來的補給質量低劣，第二戰場的開闢也不斷推遲……我們所謂的“盟國”顯然希望我們在與德國人的戰鬥中流乾鮮血，這樣當他們背叛我們時我們就無法抵抗了。但是光榮的紅軍把他們都擊敗了！;;;;;;;;;;;;x
ENDGAMEBODY_Unthinkable_SOV_LOSS;資本主義走狗以背信棄義的進攻擊敗了我們。當然，他們也無法繼續入侵祖國，我們被迫回到了戰前的波蘭東部邊境。然而，當前已經開始了一個五年重建計劃，以及解開美國人超級炸彈祕密的工作計劃。一旦我們的計劃完成，西方將爲其背叛行爲懊悔萬分。但你看不到這些了，同志，斯大林對你的成績不太滿意，所以你大概會需要一次小小的旅行……;;;;;;;;;;X
ENDGAMEBODY_Unthinkable_USA_WIN;共產主義者已經被擊敗，民主制度已經在東歐重建。;;;;;;;;;;X
ENDGAMEBODY_Unthinkable_USA_LOSS;共產主義者擊敗了我們，英國已經是民主制度在歐洲最後一個堡壘了。;;;;;;;;;;X
ENDGAMEBODY_Unthinkable_ENG_WIN;歐洲的鐵幕已經被掀開，波蘭再次獲得了自由！;;;;;;;;;;X
ENDGAMEBODY_Unthinkable_ENG_LOSS;波蘭依舊處於共產主義者的控制中，而且當前歐洲的絕大部分都處於相同的狀態：被蘇聯敵人佔領。;;;;;;;;;;X
ENDGAMEBUTTON_Unthinkable_SOV_WIN;爲了祖國、榮譽和自由！;;;;;;;;;;X
ENDGAMEBUTTON_Unthinkable_SOV_LOSS;西伯利亞再見！;;;;;;;;;;X
ENDGAMEBUTTON_Unthinkable_USA_WIN;現在我們得借錢給每個人了……;;;;;;;;;;X
ENDGAMEBUTTON_Unthinkable_USA_LOSS;回美國了;;;;;;;;;;X
ENDGAMEBUTTON_Unthinkable_ENG_WIN;現在我肯定能連任了！;;;;;;;;;;X
ENDGAMEBUTTON_Unthinkable_ENG_LOSS;也許我們應該多想想的;;;;;;;;;;X
B_UNDERGROUND;抵抗;;;;;;;;;;X
underground_short;地下抵抗基地;;;;;;;;;;X
MODIFIER_LOCAL_UNDERGROUND;本地地下抵抗;;;;;;;;;;X
SUPRESSION;鎮壓;;;;;;;;;;X
CAN_NOT_ADD_WARGOAL_UNTIL;無法添加新的戰爭目標直到$DATE$;;;;;;;;;;X
WARDIALOG_SELECT_STATE;選擇一個地區主權宣稱。;;;;;;;;;;X
SPREAD_UNDERGROUND;展開地下抵抗網絡;;;;;;;;;;X
SPAWN_PARTISAN;催化遊擊單位;;;;;;;;;;X
UNDERGROUND_ACTION_PARTISAN;儘快催化遊擊單位;;;;;;;;;;X
UNDERGROUND_ACTION_SPREAD;儘快傳播地下抵抗網絡;;;;;;;;;;X
UNDERGROUND_ACTION_NONE;停止活動並集結力量;;;;;;;;;;X
FE_SCENARIOS;劇本;;;;;;;;;;X
INTEL_ARMIES;陸軍;;;;;;;;;;X
INTEL_AIR;空軍;;;;;;;;;;X
INTEL_NAVIES;海軍;;;;;;;;;;X
INTEL_MINISTERS;部長;;;;;;;;;;X
DISABLED_IN_SCENARIO;該劇本內禁止;;;;;;;;;;X
aquire_territory;獲得領土;;;;;;;;;;X
aquire_territory_setup;從$RECIPIENT$獲得$STATE$。;;;;;;;;;;X
conquer;征服;;;;;;;;;;X
conquer_setup;征服$RECIPIENT$;;;;;;;;;;X
puppet;傀儡;;;;;;;;;;X
puppet_setup;在$RECIPIENT$組建一個忠實的政府;;;;;;;;;;X
liberate_as_democracy;解放;;;;;;;;;;X
liberate_as_democracy_setup;解放$RECIPIENT$人民;;;;;;;;;;X
install_democracy;建立民主主義;;;;;;;;;;X
install_democracy_setup;在$RECIPIENT$建立民主制度！;;;;;;;;;;X
liberate_as_communist;解放;;;;;;;;;;X
liberate_as_communist_setup;解放$RECIPIENT$人民;;;;;;;;;;X
install_communism;建立共產主義;;;;;;;;;;X
install_communism_setup;向$RECIPIENT$傳播人民革命;;;;;;;;;;X
civil_war_setup;碾碎$RECIPIENT$的分離主義者！;;;;;;;;;;X
vichy_war_goal;法國戰敗;;;;;;;;;;X
vichy_war_goal_setup;法國北部海岸將成爲進攻英國的優良基地，同時一個聽話的法國政府可以接管南部。;;;;;;;;;;X
barbarossa_war_goal;向東擴張;;;;;;;;;;X
barbarossa_war_goal_setup;擊潰$RECIPIENT$，吞併烏拉爾以西的一切。我們只需要在門前踢一腳，整座腐朽的建築就會崩潰。;;;;;;;;;;X
japan_USA_goal;控制太平洋;;;;;;;;;;X
japan_USA_goal_setup;爲了保證大東亞共榮圈的安全，我們必須控制太平洋上的所有$RECIPIENT$基地。;;;;;;;;;;X
restore_france;重建法國;;;;;;;;;;X
restore_france_setup;終結維希傀儡政府並重建法蘭西的光榮。;;;;;;;;;;X
MISSION_NONE;無;;;;;;;;;;X
our_finest_hour_title;我們最輝煌的時刻;;;;;;;;;;X
our_finest_hour_desc;隨着法國的戰敗，大部分民衆揣測英國無法支撐超過六週。他們低估了英國人民和政府的精神。他們將用實際行動證明大英帝國及英聯邦將延續上千年，人們將會說這是他們最輝煌的時刻。;;;;;;;;;;X
the_united_nations_title;聯合國;;;;;;;;;;X
the_united_nations_desc;我們已經協商了一項聯合跳躍，有超過三十個國家決定攜起手來並肩戰鬥，唯一的目標就是消滅希特勒的保證、日本的瘋狂與墨索里尼的愚蠢。;;;;;;;;;;X
the_end_of_the_begining_title;開始的結束;;;;;;;;;;X
end_of_the_begining;開始的結束;;;;;;;;;;X
the_end_of_the_begining_desc;我們已經進行了太多的戰鬥而戰爭依然尚未勝利，我們或許可以將這稱之爲開始的結束。;;;;;;;;;;X
blitzkrieg_decision_title;閃擊戰;;;;;;;;;;X
blitzkrieg_decision_desc;當別人準備像上一次戰爭一樣作戰時，德國將向世界展現戰爭新的一面。;;;;;;;;;;X
destiny_title;命運;;;;;;;;;;X
destiny_desc;周邊的遏制與封鎖迫使德國於1914年選擇了戰爭，而對東方的征服有效地解決了這些問題。允許德國實現其命運吧。;;;;;;;;;;X
defence_title;防禦;;;;;;;;;;X
defence_desc;前綫的新聞非常冷酷，但尚未失去一切。新的高級武器可以扭轉局勢，而我們所需的僅僅是讓它們服役的時間。;;;;;;;;;;X
for_the_mother_land_title;爲了祖國;;;;;;;;;;X
for_the_mother_land_desc;真理報稱卑鄙的法西斯分子已經對祖國展開了進攻，這兒還有更加可信的消息來源嗎？同志們必須武裝起來，向侵略者展示俄羅斯壓路機的力量。;;;;;;;;;;X
great_patriotic_war_title;偉大的衛國戰爭;;;;;;;;;;X
great_patriotic_war_desc;法西斯侵略者已經侵入了蘇聯，但紅軍和紅海軍懷着自我犧牲的精神在蘇維埃的每一寸土地上頑強抵抗。蘇聯人民必須而放棄所有幻想並且動員起來並重新專注於戰時生產的工作。絕不饒恕敵人。;;;;;;;;;;X
dissolution_of_the_third_international_title;解散第三國際;;;;;;;;;;X
dissolution_of_the_third_international_desc;我們已經決定，列寧那些愚昧的支持者處於較低的位置會更加有用。所以他們現在遵從莫斯科的指示自稱自己並未遵從於莫斯科的指示。;;;;;;;;;;X
stab_in_the_back_title;背後襲擊;;;;;;;;;;X
stab_in_the_back_desc;意大利領導人向美國保證過他們渴望和平，但是意大利政府現在已經選擇了保持所謂“作戰的自由”，手持匕首從背後捅了鄰居一刀。一些到現在還抱有明顯錯覺的美國人依然放心地容許美國成爲這個武力橫行的世界上唯一的孤島。;;;;;;;;;;X
unlimted_national_emergency_title;全國進入無限期緊急狀態;;;;;;;;;;X
unlimted_national_emergency_desc;今晚我發佈聲明，全國進入無限期緊急狀態，同時命令以我們國家力量的極限來加強國防。;;;;;;;;;;X
day_of_infamy_title;國恥日;;;;;;;;;;X
day_of_infamy_desc;今天是恥辱的一天，美利堅合衆國遭到了突然而又早有預謀的進攻。;;;;;;;;;;X
popular_front_title;人民陣綫;;;;;;;;;;X
popular_front_desc;我們不會忘記1934年2月6日的夜晚。我們終於擁有了一個聯合左翼的政府，我們新的勞工法案將治癒受損的左翼並給法國經濟帶來更好的秩序。;;;;;;;;;;X
shame_of_defeat_title;戰敗的恥辱;;;;;;;;;;X
shame_of_defeat_desc;法國已經戰敗，這恥辱深深烙入我們的靈魂。現在正是集合所有真正的法蘭西人加入我們事業的時刻。法國是可以並將一定重建的。法國抵抗運動的大火將永不熄滅。;;;;;;;;;;X
liberation_title;解放;;;;;;;;;;X
liberation_desc;感謝自由法國運動那些不斷努力的人們，他們維繫了法國依然存在的夢想，我們已經做好準備對戰敗的恥辱進行復仇。法蘭西將再次崛起。;;;;;;;;;;X
its_our_time_title;這是我們的時代;;;;;;;;;;X
its_our_time_desc;現在正是意大利實現自己野心的時刻。我們僅僅需要一點點傷亡就能在和平會議上獲得一個戰士的席位。;;;;;;;;;;X
eight_million_bayonets_title;八百萬刺刀;;;;;;;;;;X
eight_million_bayonets_desc;長久以來全世界都嘲笑着所謂意大利擁有八百萬刺刀保護國家的說法。意大利將告訴全世界這並不僅僅是誇張的宣傳。;;;;;;;;;;X
trains_run_on_time_title;列車準點;;;;;;;;;;X
trains_run_on_time_desc;雖然看起來很暗淡，但請記住至少我們的列車準點運行;;;;;;;;;;X
tora_tora_title;虎虎虎;;;;;;;;;;X
tora_tora_desc;日本帝國的軍人已經準備好爲天皇而戰。他們已經計劃在白宮提出和平條件。;;;;;;;;;;X
kamikaze_title;神風特攻;;;;;;;;;;X
kamikaze_desc;隨着敵人接近日出之國的領地，我們必須用一切可能的手段來保衛至高無上的天皇陛下。;;;;;;;;;;X
the_finest_hour;最輝煌的時刻;;;;;;;;;;X
the_finest_hour_desc;我們的法國盟友已經崩潰了，但我們最終必將勝利。;;;;;;;;;;X
revenge;復仇;;;;;;;;;;X
revenge_desc;德國軍隊已經準備好對凡爾賽和約帶來的羞辱進行復仇。他們士氣高昂、豪情萬丈。;;;;;;;;;;X
german_destiny;德國的命運;;;;;;;;;;X
german_destiny_desc;德國軍隊知道現在正是爲了德國的命運而奮鬥的時刻。部隊已經做好了準備以完成他們的職責。;;;;;;;;;;X
german_defence;德國防禦;;;;;;;;;;X
german_defence_desc;戰爭暫時無法勝利，但是軍隊確認獲取的新武器將帶來信心並絕不退後。;;;;;;;;;;X
rodina;祖國;;;;;;;;;;X
rodina_desc;起來吧俄羅斯人民，祖國正處於危險中。;;;;;;;;;;X
patrotic_war;偉大的衛國戰爭;;;;;;;;;;X
patrotic_war_desc;每一個蘇維埃公民都應盡職盡責以確保將法西斯侵略者擊退;;;;;;;;;;X
love_of_freedom;自由之愛;;;;;;;;;;X
love_of_freedom_desc;我呼籲努力、勇氣、犧牲、奉獻。由於對自由的熱愛，所有這些都會變得可能。;;;;;;;;;;X
the_nation_expects;國家期望;;;;;;;;;;X
the_nation_expects_desc;國家期望每一個人都毫無保留、毫無自私、毫無懷疑地堅信我們的民主將取得最後的勝利。;;;;;;;;;;X
infamous_day;國恥日;;;;;;;;;;X
infamous_day_desc;美利堅的每個男人、女人和孩子都已經做好準備盡到自己的責任。;;;;;;;;;;X
shamed;恥辱;;;;;;;;;;X
shamed_desc;菲利普·德·奧特克魯克逃離法國後，通過西班牙和葡萄牙到達了里斯本的英國大使館，爲了從法蘭西的真正敵人——維希政府——的威脅中保護家人，他改名勒克萊爾。他是決意幫助自由法國的衆多英雄人物之一。;;;;;;;;;;X
liberation_soon;解放;;;;;;;;;;X
liberation_soon_desc;法蘭西的孩子們正在揮舞着旗幟，我們必須確保他們已經獲得了足夠的裝備以完成他們的職責。;;;;;;;;;;X
our_time;我們的時代;;;;;;;;;;X
our_time_desc;人們已經做好準備爲即將到來的迅速勝利做出一定的犧牲。;;;;;;;;;;X
millions_of_bayonets;八百萬刺刀;;;;;;;;;;X
millions_of_bayonets_desc;現在就是每個意大利男人盡其本分以讓母親驕傲的時刻了。;;;;;;;;;;X
the_trains;列車準點;;;;;;;;;;X
the_trains_desc;我們高效的鐵路系統可以迅速地將補給輸送給我們前方的部隊。;;;;;;;;;;X
tora;虎虎虎;;;;;;;;;;X
tora_desc;通過這樣的戰術行動我們將削弱美國海軍併爲帝國獲得一條永久的防禦綫。;;;;;;;;;;X
divine_wind;神風;;;;;;;;;;X
divine_wind_desc;我們會像對付當年的蒙古人一樣將敵人消滅於海上。;;;;;;;;;;X
THEATRE_INVASION;對$TARGET$的進攻有一部分將從$STAGE$發起。;;;;;;;;;;X
NO_INVASION_PLAN;不在侵入計劃中。;;;;;;;;;;X
WARGOALTITLE;增加戰爭目標;;;;;;;;;;X
WARGOALDESC;增加另外的戰爭目標以對抗$COUNTRY$;;;;;;;;;;X
underground;地下抵抗;;;;;;;;;;X
DFAllied_win;1942年10月1日前控制塔拉布盧斯;;;;;;;;;;X
DFAllied_win2;堅守塔拉布盧斯;;;;;;;;;;X
DFAllied_win3;1942年10月1日後控制塔拉布盧斯;;;;;;;;;;X
DFAllied_win4;1942年10月1日後控制突尼斯;;;;;;;;;;X
DFAxis_win;控制亞歷山大;;;;;;;;;;X
DFCross_the_suez;穿過蘇伊士運河佔領羅馬尼;;;;;;;;;;X
BBCapture_Den_Hagg;佔領海牙;;;;;;;;;;X
BBCapture_Calais;佔領加萊;;;;;;;;;;X
BBControl_Den_Hagg2;保持對海牙的控制直到1945年2月1日;;;;;;;;;;X
BBControl_Calais2;保持對加萊的控制直到1945年2月1日;;;;;;;;;;X
FBtake_baki;佔領巴庫;;;;;;;;;;X
FBtake_rostov;佔領羅斯托夫;;;;;;;;;;X
FBtake_sevastopol;佔領塞瓦斯托波爾;;;;;;;;;;X
FBprotect_stalingrad;擁有斯大林格勒直到1942年12月1日;;;;;;;;;;X
FBprotect_rostov;擁有羅斯托夫直到1942年12月1日;;;;;;;;;;X
FBprotect_sevastopol;擁有塞瓦斯托波爾直到1942年12月1日;;;;;;;;;;X
SCControl_Singapore;佔領新加坡;;;;;;;;;;X
SCControl_Semarang;佔領三寶壟;;;;;;;;;;X
SCControl_Manilla;佔領馬尼拉;;;;;;;;;;X
SCControl_HongKong;佔領香港;;;;;;;;;;X
SCControl_Semarang2;佔領三寶壟;;;;;;;;;;X
SCControl_Guam;重新控制關島;;;;;;;;;;X
SCControl_Manilla2;擁有馬尼拉;;;;;;;;;;X
SCControl_Saigon;佔領西貢;;;;;;;;;;X
OUCapture_Paris;奪取巴黎;;;;;;;;;;X
OUCapture_Warsaw;奪取華沙;;;;;;;;;;X
THEATRE_FORCES;戰區部隊;;;;;;;;;;X
IMMEDIATE_NEEDS;當前需求;;;;;;;;;;X
THEATRE_CURRENT_OBJECTIVES;當前目標;;;;;;;;;;X
THEATRE_CURRENT_OPERATION;當前計劃;;;;;;;;;;X
Soviet_claims_FIN;蘇聯對芬蘭宣稱主權;;;;;;;;;;X
UNDERGROUND_NOT_AT_WAR;我們必須處於戰爭並有地區被佔領才能訓練地下抵抗單位;;;;;;;;;;X
OUR_GOALS;戰爭目標:;;;;;;;;;;X
GOALS_VS_US;是下列國家的目標：;;;;;;;;;;X
ELECTION_EFFECT;$WHO$舉行選舉;;;;;;;;;;X
LEDGER_STRAT_RES_CONTROL_TOOLTIP_1;資源控制於;;;;;;;;;;X
LEDGER_STRAT_RES_CONTROL_TOOLTIP_2;位於下列省份：;;;;;;;;;;X
undeclared_war_one_title;不宣之戰;;;;;;;;;;X
undeclared_war_one_desc;儘管在名義上處於中立，但美國在1941年依然穩步地邁向針對納粹德國的戰爭。在三月簽署租借法案之後，羅斯福總統宣佈臨近美國的大西洋海域爲“泛美安全區”。在此區域，美國海軍艦船將爲歐洲運輸船護航。1941年4月10日，美國做出了二戰期間第一次敵意行爲，美國海軍尼布拉克號驅逐艦攻擊了擊沉荷蘭貨輪的德國U艇。;;;;;;;;;;X
undeclared_war_two_title;擴張不宣而戰;;;;;;;;;;X
undeclared_war_two_desc;向中大西洋擴張泛美安全區。;;;;;;;;;;X
undeclared_war_three_title;進一步擴張不宣而戰;;;;;;;;;;X
undeclared_war_three_desc;向東大西洋擴張泛美安全區。;;;;;;;;;;X
DIPLO_INFO;信息;;;;;;;;;;X
DIPLO_RELATIONS;關係;;;;;;;;;;X
DIPLO_WARGOALS;戰爭目標;;;;;;;;;;X
scenarios\Fall_blau\Extra_OOBs\FBGER1.txt;來自陸軍總司令部後備力量的部隊已經到達了基輔;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV1.txt;第5坦克集團軍到達了薩瓦托夫，第4坦克集團軍到達了斯大林格勒，第1坦克集團軍到達了大塔沃洛扎卡;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV2.txt;外卡弗加方面軍到達了第比利斯;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV3.txt;紅軍最高指揮部已經要求所有可用的師趕往薩瓦托夫;;;;;;;;;;;;x;x
scenarios\Fall_blau\Extra_OOBs\FBSOV4.txt;第1及第2空軍後備部隊已經降落在薩瓦托夫;;;;;;;;;;;;x;x
scenarios\desert_fox\Extra_OOBs\eng1.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng2.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng3.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng4.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng5.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng6.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng7.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng8.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng9.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng10.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng11.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng12.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng13.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng14.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng15.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng16.txt;增援部隊已經到達埃爾伊斯坎達里亞;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng17.txt;增援部隊已經到達卡薩布蘭卡;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\eng18.txt;增援部隊已經到達卡薩布蘭卡;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger1.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger2.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger3.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger4.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger5.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger6.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger7.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger8.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger9.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger10.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ger11.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita1.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita2.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita3.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita4.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita5.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita6.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita7.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita8.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita9.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
scenarios\desert_fox\Extra_OOBs\ita10.txt;增援部隊已經到達塔拉布魯斯;;;;;;;;;;X
headline_theatres;戰區;;;;;;;;;;X
THEATRE_THEATRES;戰區;;;;;;;;;;X
THEATRE_ALLIED_THEATRES;盟軍戰區;;;;;;;;;;X
BUILD;建造;;;;;;;;;;X
ASSIGN_SPARE;分配剩餘;;;;;;;;;;X
NEEDS;需要;;;;;;;;;;X
atlantic_coast_region;大西洋貿易區;;;;;;;;;;X
pacific_coast_region;太平洋貿易區;;;;;;;;;;X
indian_coast_region;印度洋貿易區;;;;;;;;;;X
THEATRE_FRONT_PLANNING;前线計劃;;;;;;;;;;X
ODDS_DEFEND_GOOD;我們守住這个位置不成問題;;;;;;;;;;X
ODDS_DEFEND_AVERAGE;我們可以守住這个位置一段時間;;;;;;;;;;X
ODDS_DEFEND_BAD;我們無法守住這个位置;;;;;;;;;;X
ODDS_ATTACK_GOOD;我們有信心在攻擊時將敵軍擊退;;;;;;;;;;X
ODDS_ATTACK_AVERAGE;我們可以發起進攻，但或許需要增援部隊才能守住新戰线;;;;;;;;;;X
ODDS_ATTACK_BAD;我們的兵力不足以在一次進攻中有效完成任務;;;;;;;;;;X
FRONT_TITLE;$FROM$向$TO$推進;;;;;;;;;;X
DECLARE_WAR_NAP_LIMIT_DATE;我們簽署了互不侵犯協定，它不能在$DATE$之前撕毀。;;;;;;;;;;X
DECLARE_WAR_NAP_LIMIT_TROOPS_BALANCE;我們簽署了互不侵犯協定並且無法撕毀，這是因爲我們在邊境沒有足夠的部隊。我們需要$LIMIT_PERC$%的部隊駐紮於邊境，但我們當前僅有$CURR_PERC$%。;;;;;;;;;;X
DECLARE_WAR_NAP_BREAKABLE;我們簽署了互不侵犯協定，但我們可以撕毀它。;;;;;;;;;;X
alert_nap_expiry_instant;互不侵犯協定狀況。;;;;;;;;;;X
alert_nap_expiry_delayed;與下列國家簽署了互不侵犯協定：;;;;;;;;;;X
alert_nap_expiry_delayed_list_A;$COUNTRY$於$DATE$後可以撕毀;;;;;;;;;;X
alert_nap_expiry_delayed_list_B;$COUNTRY$當前即可撕毀，但我們在邊境沒有足夠的部隊。我們需要$LIMIT_PERC$%的部隊駐紮於邊境，但我們當前僅有$CURR_PERC$%。;;;;;;;;;;X
alert_nap_expiry_delayed_list_C;$COUNTRY$當前即可撕毀;;;;;;;;;;X
alert_nap_expiry_delayed_list_D;到期時間$DATE$。;;;;;;;;;;X
alert_nap_expiry_delayed_list_E;所需部隊比例在$DATE$後將改變爲$LIMIT_PERC$%。;;;;;;;;;;X
WARGOAL_EFFECT;增加了戰爭目標：$GOAL$;;;;;;;;;;X
IS_AT_UNDECLARED_WAR_WITH;對下列國家進行不宣之戰;;;;;;;;;;X
HAS_NO_WAR_GOAL_AGAINST;在沒有戰爭目標的情況下對抗;;;;;;;;;;X
USE_LEGACY_CAMERA;使用舊界面;;;;;;;;;;X
OOB_EXPAND_ALL;展開全部;;;;;;;;;;X
western_atlantic_region;西大西洋;;;;;;;;;;X
